"","tid","treplyid","root","rlevel","maxdesc","words","lppl","uid","seed"
"14816",556039922592022528,556039459146579968,556018884906844160,34,43,27,9.32608787402287,59220577,17939037
"14817",556040093996425216,556039922592022528,556018884906844160,35,43,32,9.84079837605153,59220577,17939037
"14818",556040271046410240,556040093996425216,556018884906844160,36,43,21,9.37789375044752,59220577,17939037
"14819",556040811755110400,556040271046410240,556018884906844160,37,43,25,9.12495876261655,59220577,17939037
"14820",556041947497119744,556040811755110400,556018884906844160,38,43,18,10.528288049646,59220577,17939037
"14821",556043066579382272,556041947497119744,556018884906844160,39,43,14,10.4117969564824,59220577,17939037
"14822",556043205574414336,556043066579382272,556018884906844160,40,43,25,6.93841518632136,59220577,17939037
"14823",556044722859687936,555738151290175488,555726370987593728,4,5,27,7.48284021789028,59220577,17939037
"14824",556047960354865152,556043205574414336,556018884906844160,41,43,17,9.44000121372937,59220577,17939037
"14825",556050718671765504,556047960354865152,556018884906844160,42,43,9,7.00618579994629,59220577,17939037
"14826",556051607750995968,555658883054960640,553149864193048576,10,47,32,9.38036798498695,59220577,17939037
"14827",556053267537723392,556051607750995968,553149864193048576,11,47,20,9.84531911281854,59220577,17939037
"14828",556116357763584000,556010961560420352,555848837689278464,2,4,22,6.73557633149939,231804507,17939037
"14829",556124554398277632,9218868437227407266,556124554398277632,0,4,22,10.8504759728987,231804507,17939037
"14830",556125110365855744,556124554398277632,556124554398277632,1,4,23,10.5621947152629,231804507,17939037
"14831",556125901893951488,556125110365855744,556124554398277632,2,4,23,12.9762759136098,231804507,17939037
"14832",556126835051102208,556125901893951488,556124554398277632,3,4,19,11.3076220555799,231804507,17939037
"14833",556127129944219648,556126835051102208,556124554398277632,4,4,28,8.88425295646973,231804507,17939037
"14834",556130125822304256,556116357763584000,555848837689278464,3,4,6,8.34521893740405,100189882,17939037
"14835",556130598910427136,556050718671765504,556018884906844160,43,43,16,8.57138481364948,59220577,17939037
"14836",556130648529059840,556130125822304256,555848837689278464,4,4,27,9.11285909147288,231804507,17939037
"14837",556148915859648512,9218868437227407266,556148915859648512,0,4,21,6.87611170721937,52053878,17939037
"14838",556149516123271168,556148915859648512,556148915859648512,1,4,27,8.40092211893602,231804507,17939037
"14839",556149874916610048,556149516123271168,556148915859648512,2,4,22,8.56394746041882,231804507,17939037
"14840",556150424991174656,556149874916610048,556148915859648512,3,4,10,9.24462309254895,52053878,17939037
"14841",556151700957179904,556150424991174656,556148915859648512,4,4,28,9.59745109676598,231804507,17939037
"14842",556153681889218560,555861711249764352,555861711249764352,1,4,27,10.1716521955658,231804507,17939037
"14843",556153979005313024,556153681889218560,555861711249764352,2,4,22,9.70849937684257,231804507,17939037
"14844",556154275878170624,556153979005313024,555861711249764352,3,4,29,8.58662214784715,231804507,17939037
"14845",556156209804607488,556154275878170624,555861711249764352,4,4,28,9.73881173836895,231804507,17939037
"14846",556202650208051200,9218868437227407266,556202650208051200,0,13,19,11.7172351513447,270459817,17939037
"14847",556204357646307328,556202650208051200,556202650208051200,1,13,16,9.49344919635607,103304865,17939037
"14848",556206864967684096,556204357646307328,556202650208051200,2,13,17,6.41156860992317,270459817,17939037
"14849",556207929972752384,556206864967684096,556202650208051200,3,13,21,6.20095155600024,103304865,17939037
"14850",556209758148255744,556207929972752384,556202650208051200,4,13,18,8.57606857908809,103304865,17939037
"14851",556209987186614272,556207929972752384,556202650208051200,4,5,9,5.33616553914938,270459817,17939037
"14852",556211497438027776,556209987186614272,556202650208051200,5,5,10,6.37148219562104,103304865,17939037
"14853",556211824820256768,556209758148255744,556202650208051200,5,13,13,6.08012891934641,270459817,17939037
"14854",556215897330057216,556211824820256768,556202650208051200,6,13,12,9.9663035614126,103304865,17939037
"14855",556216408347250688,556215897330057216,556202650208051200,7,13,3,4.83339613416323,270459817,17939037
"14856",556217920339316736,556216408347250688,556202650208051200,8,13,27,8.79442886354418,103304865,17939037
"14857",556218714488852480,556217920339316736,556202650208051200,9,13,17,7.54755008136717,270459817,17939037
"14858",556220229223993344,556218714488852480,556202650208051200,10,13,24,7.08753709570179,103304865,17939037
"14859",556224930027937792,556220229223993344,556202650208051200,11,13,15,6.15353581871401,270459817,17939037
"14860",556225795371589632,556224930027937792,556202650208051200,12,13,21,6.85663717062581,103304865,17939037
"14861",556226050909564928,556224930027937792,556202650208051200,12,12,8,10.1996600769692,103304865,17939037
"14862",556226960704421888,556225795371589632,556202650208051200,13,13,16,6.78420295383037,270459817,17939037
"14863",556288173639081984,555414970423599104,555404965767049216,11,11,11,14.2364029255003,59220577,17939037
"14864",556415812794601472,556044722859687936,555726370987593728,5,5,16,10.5261568640977,59220577,17939037
"14865",556514722976387072,9218868437227407266,556514722976387072,0,4,21,7.8577757695989,231804507,17939037
"14866",556515330613579776,556514722976387072,556514722976387072,1,4,32,8.0499138775582,231804507,17939037
"14867",556517775653732352,556515330613579776,556514722976387072,2,4,28,8.65236817760054,231804507,17939037
"14868",556517920025899008,556517775653732352,556514722976387072,3,4,17,6.43651334011337,231804507,17939037
"14869",556519628839866368,556517920025899008,556514722976387072,4,4,19,11.4368104247721,231804507,17939037
"14870",556527830646157312,9218868437227407266,556527830646157312,0,5,20,11.3877050265086,231804507,17939037
"14871",556529209213206528,556527830646157312,556527830646157312,1,5,17,10.0533285934498,231804507,17939037
"14872",556529946521513984,556529209213206528,556527830646157312,2,5,25,10.0591686765868,231804507,17939037
"14873",556532263673159680,556529946521513984,556527830646157312,3,5,29,11.0573419576795,231804507,17939037
"14874",556532380316737536,556532263673159680,556527830646157312,4,5,13,8.86834106175912,231804507,17939037
"14875",556533162395045888,556532380316737536,556527830646157312,5,5,21,7.07221301223991,231804507,17939037
"14876",556685203452989440,556053267537723392,553149864193048576,12,47,33,8.07244885006969,59220577,17939037
"14877",556770550702686208,9218868437227407266,556770550702686208,0,5,23,10.4360556225802,1517018450,17939037
"14878",556770986939650048,556770550702686208,556770550702686208,1,5,25,8.39497708552647,1517018450,17939037
"14879",556771261591076864,556770986939650048,556770550702686208,2,5,25,10.4456977392615,1517018450,17939037
"14880",556771526654316544,556771261591076864,556770550702686208,3,5,29,8.08602473370612,1517018450,17939037
"14881",556771783987449856,556771526654316544,556770550702686208,4,5,24,10.2869388876932,1517018450,17939037
"14882",556772156911411200,556771783987449856,556770550702686208,5,5,20,11.5769094398729,1517018450,17939037
"14883",556793655215026176,556685203452989440,553149864193048576,13,47,28,6.8138068389009,59220577,17939037
"14884",556794747592142848,556793655215026176,553149864193048576,14,47,25,7.71916974741148,59220577,17939037
"14885",556818687056162816,9218868437227407266,556818687056162816,0,11,20,9.70877524620627,59220577,17939037
"14886",556865818001424384,556794747592142848,553149864193048576,15,47,24,8.88835056326609,59220577,17939037
"14887",557256759166128128,9218868437227407266,557256759166128128,0,7,28,8.10185489433452,951927986,17939037
"14888",557259099940085760,557256759166128128,557256759166128128,1,7,5,6.81073870778861,234762983,17939037
"14889",557272006107074560,557259099940085760,557256759166128128,2,7,22,9.50313204429255,951927986,17939037
"14890",557277551341867008,557272006107074560,557256759166128128,3,7,23,8.37290857966858,234762983,17939037
"14891",557281039274745856,557277551341867008,557256759166128128,4,7,8,6.31733663284032,951927986,17939037
"14892",557284007302688768,9218868437227407266,557284007302688768,0,4,21,9.70928029526886,234150842,17939037
"14893",557284060733906944,557281039274745856,557256759166128128,5,7,24,8.54766189293662,234762983,17939037
"14894",557293825732136960,557284060733906944,557256759166128128,6,7,15,6.59979682699348,951927986,17939037
"14895",557295032810885120,557293825732136960,557256759166128128,7,7,22,7.37977689443567,234762983,17939037
"14896",557313313085079552,557287202108235776,557284007302688768,2,4,2,3.32761551502437,234150842,17939037
"14897",557314888897687552,557313715377557504,557284007302688768,4,4,15,6.29753627192264,234150842,17939037
"14898",557469931068227584,9218868437227407266,557469931068227584,0,4,23,9.13334003947448,295591327,17939037
"14899",557470579742474240,557469931068227584,557469931068227584,1,4,27,10.2915966517303,295591327,17939037
"14900",557470843924922368,557470579742474240,557469931068227584,2,4,20,9.44981308148011,295591327,17939037
"14901",557471045423468544,557470843924922368,557469931068227584,3,4,28,7.5226364526583,295591327,17939037
"14902",557471821537492992,557471045423468544,557469931068227584,4,4,30,10.6269045060091,295591327,17939037
"14903",557521838059061248,9218868437227407266,557521838059061248,0,29,17,10.5478103190466,2887851225,17939037
"14904",557523881700126720,557521838059061248,557521838059061248,1,29,15,9.13699623709791,126373043,17939037
"14905",557524155672039424,557523881700126720,557521838059061248,2,29,19,10.4836444974346,2887851225,17939037
"14906",557525343352156160,9218868437227407266,557525343352156160,0,5,26,9.89510112200487,15468048,17939037
"14907",557525485207691264,557524155672039424,557521838059061248,3,29,12,7.52780538706841,126373043,17939037
"14908",557526123387834368,557525485207691264,557521838059061248,4,29,17,9.59132224407546,2887851225,17939037
"14909",557526312626434048,557525343352156160,557525343352156160,1,5,26,10.3425969668715,15468048,17939037
"14910",557526659617030144,557526123387834368,557521838059061248,5,29,6,14.3973337038289,126373043,17939037
"14911",557526922738270208,557526312626434048,557525343352156160,2,5,27,10.1515493621387,15468048,17939037
"14912",557527034390646784,557526659617030144,557521838059061248,6,29,13,7.96901230751632,2887851225,17939037
"14913",557528350928142336,557526922738270208,557525343352156160,3,5,28,11.1695492506807,15468048,17939037
"14914",557528943621079040,557527034390646784,557521838059061248,7,29,20,10.3328198008171,126373043,17939037
"14915",557529020930478080,557528943621079040,557521838059061248,8,29,8,15.2835839772021,126373043,17939037
"14916",557529171375980544,557528943621079040,557521838059061248,8,8,14,8.69857966250661,2887851225,17939037
"14917",557529308751986688,557529020930478080,557521838059061248,9,29,13,12.6174858317596,126373043,17939037
"14918",557529473806258176,557529308751986688,557521838059061248,10,29,19,12.7744535213388,126373043,17939037
"14919",557529480655560704,557528350928142336,557525343352156160,4,5,22,11.7455902973828,15468048,17939037
"14920",557529487873945600,557529308751986688,557521838059061248,10,10,12,9.28726680652081,2887851225,17939037
"14921",557529561932771328,557529308751986688,557521838059061248,10,11,17,8.36835367179423,2887851225,17939037
"14922",557529707567407104,557529473806258176,557521838059061248,11,29,17,8.94687411676173,126373043,17939037
"14923",557530110346424320,557529707567407104,557521838059061248,12,29,16,9.1333271943841,126373043,17939037
"14924",557530292152705024,557530110346424320,557521838059061248,13,29,17,8.44718656742533,126373043,17939037
"14925",557530350357061632,557530110346424320,557521838059061248,13,13,13,9.50148691572694,2887851225,17939037
"14926",557530408200724480,557530292152705024,557521838059061248,14,29,6,11.843253709381,126373043,17939037
"14927",557530462160437248,557530110346424320,557521838059061248,13,16,13,8.34743091582345,2887851225,17939037
"14928",557530719472611328,557530408200724480,557521838059061248,15,29,19,10.4522000494062,126373043,17939037
"14929",557530854072004608,557530719472611328,557521838059061248,16,29,13,9.30242644473875,126373043,17939037
"14930",557530908929318912,557530719472611328,557521838059061248,16,19,18,8.99435343685886,2887851225,17939037
"14931",557531193449910272,557530854072004608,557521838059061248,17,29,13,10.3407514056262,2887851225,17939037
"14932",557535071197216768,557531193449910272,557521838059061248,18,29,10,7.8397265915614,126373043,17939037
"14933",557535411078443008,557530908929318912,557521838059061248,17,19,15,8.38404980679516,126373043,17939037
"14934",557535746949906432,557535071197216768,557521838059061248,19,29,16,8.95261895503737,2887851225,17939037
"14935",557535769557237760,557529480655560704,557525343352156160,5,5,16,7.50357930622678,15468048,17939037
"14936",557535825492447232,557530462160437248,557521838059061248,14,16,16,10.0573284177946,126373043,17939037
"14937",557536137896796160,557535825492447232,557521838059061248,15,16,19,12.0598784430982,126373043,17939037
"14938",557536345879748608,557535411078443008,557521838059061248,18,19,8,8.762880292917,2887851225,17939037
"14939",557536416662827008,557529561932771328,557521838059061248,11,11,5,12.7397194415815,126373043,17939037
"14940",557536660557418496,557536137896796160,557521838059061248,16,16,13,7.67397328679653,2887851225,17939037
"14941",557537583581110272,557536345879748608,557521838059061248,19,19,9,7.31740356862654,126373043,17939037
"14942",557537844512952320,557535746949906432,557521838059061248,20,29,10,9.68648827122669,126373043,17939037
"14943",557537991967899648,557537844512952320,557521838059061248,21,21,12,7.86469378491747,126373043,17939037
"14944",557538318926487552,557537844512952320,557521838059061248,21,29,16,8.93283776717873,2887851225,17939037
"14945",557538415789748224,557537844512952320,557521838059061248,21,21,13,8.6486487882523,2887851225,17939037
"14946",557541335826448384,557538318926487552,557521838059061248,22,29,19,8.13523728732435,126373043,17939037
"14947",557541527866859520,557541335826448384,557521838059061248,23,29,15,8.84007607134426,126373043,17939037
"14948",557542035004334080,557541335826448384,557521838059061248,23,23,21,7.87800185106403,2887851225,17939037
"14949",557542067933806592,557541527866859520,557521838059061248,24,29,18,7.69590336353689,126373043,17939037
"14950",557542451096084480,557542067933806592,557521838059061248,25,29,9,8.05302442450189,126373043,17939037
"14951",557542586228174848,557542451096084480,557521838059061248,26,29,8,5.68249745274085,126373043,17939037
"14952",557543137917558784,557542586228174848,557521838059061248,27,29,11,9.31532394342523,2887851225,17939037
"14953",557543264862343168,557542586228174848,557521838059061248,27,29,20,8.83932663244446,2887851225,17939037
"14954",557544089680617472,557543264862343168,557521838059061248,28,29,15,8.91995081006969,126373043,17939037
"14955",557544345034035200,557543137917558784,557521838059061248,28,29,11,8.63062752621272,126373043,17939037
"14956",557544388096978944,557544089680617472,557521838059061248,29,29,4,9.40490525036392,2887851225,17939037
"14957",557544488546365440,557544345034035200,557521838059061248,29,29,11,8.8996469434538,126373043,17939037
"14958",557592339901054976,9218868437227407266,557592339901054976,0,5,19,8.12022750752902,613469003,17939037
"14959",557597579752394752,556818687056162816,556818687056162816,1,11,16,11.3290619125823,59220577,17939037
"14960",557601708206198784,557592339901054976,557592339901054976,1,5,21,8.19164160514275,613469003,17939037
"14961",557602073064517632,557601948619517952,557592339901054976,3,5,6,6.43820301306684,613469003,17939037
"14962",557602363260039168,557602297711431680,557592339901054976,5,5,3,10.7599214630004,613469003,17939037
"14963",557647201087021056,9218868437227407266,557647201087021056,0,9,22,7.20010410730914,20474878,17939037
"14964",557647942774177792,557647485834117120,557647201087021056,2,9,15,7.9643581973585,20474878,17939037
"14965",557649376295018496,557648683513446400,557647201087021056,4,9,24,7.02833708240007,20474878,17939037
"14966",557653323105718272,557652783361716224,557647201087021056,6,9,8,8.65424934876108,20474878,17939037
"14967",557653918063534080,557653501195870208,557647201087021056,8,9,1,8.29302555144912,20474878,17939037
"14968",557754504092073984,556865818001424384,553149864193048576,16,47,26,9.36167187245336,59220577,17939037
"14969",557754670970859520,557754504092073984,553149864193048576,17,47,31,8.67443240302554,59220577,17939037
"14970",557755151940091904,557754670970859520,553149864193048576,18,47,31,8.17127188976768,59220577,17939037
"14971",557755518023114752,557755151940091904,553149864193048576,19,19,30,8.22512065568444,59220577,17939037
"14972",557755673652789248,557755151940091904,553149864193048576,19,47,24,9.50332686875751,59220577,17939037
"14973",557758444128960512,557755673652789248,553149864193048576,20,47,25,6.57828512683312,59220577,17939037
"14974",557761394159153152,557597579752394752,556818687056162816,2,11,18,9.98797452429615,59220577,17939037
"14975",557761794627096576,557761394159153152,556818687056162816,3,11,14,7.98548335284774,59220577,17939037
"14976",557775615370465280,557761794627096576,556818687056162816,4,11,14,9.31387390062413,59220577,17939037
"14977",557776755462000640,557775615370465280,556818687056162816,5,11,15,9.2148387860161,59220577,17939037
"14978",557777616661647360,557776755462000640,556818687056162816,6,11,20,7.95862811058867,59220577,17939037
"14979",557777947525132288,557777616661647360,556818687056162816,7,11,18,8.00074369791231,59220577,17939037
"14980",557779702593912832,9218868437227407266,557779702593912832,0,10,17,7.09462667648084,59220577,17939037
"14981",557780106903826432,557779702593912832,557779702593912832,1,10,21,8.18637674900388,59220577,17939037
"14982",557780740432482304,557780106903826432,557779702593912832,2,10,10,6.50972275763456,59220577,17939037
"14983",557817714014973952,557777947525132288,556818687056162816,8,11,13,7.74535835851637,59220577,17939037
"14984",557879508431556608,9218868437227407266,557879508431556608,0,5,25,10.3431857154479,22314440,17939037
"14985",557880342355668992,557879508431556608,557879508431556608,1,5,27,9.33887674607383,22314440,17939037
"14986",557880958058504192,557880342355668992,557879508431556608,2,5,25,9.20470807151766,22314440,17939037
"14987",557881332093968384,557880958058504192,557879508431556608,3,5,27,10.1203026869842,22314440,17939037
"14988",557882155737829376,557881332093968384,557879508431556608,4,5,22,10.2426858605046,22314440,17939037
"14989",557883151377514496,557882155737829376,557879508431556608,5,5,17,9.95814087233944,22314440,17939037
"14990",557913834405781504,557912354567229440,557912354567229440,1,4,17,10.7154644234142,17547990,17939037
"14991",557914162597462016,557780740432482304,557779702593912832,3,10,8,8.32685189672218,59220577,17939037
"14992",557914944692563968,557914162597462016,557779702593912832,4,10,23,3.93930181409968,59220577,17939037
"14993",557915046635139072,557913834405781504,557912354567229440,2,4,17,8.90627431299009,229041287,17939037
"14994",557915291448270848,557915046635139072,557912354567229440,3,4,18,7.24523893944389,17547990,17939037
"14995",557915545002344448,557914944692563968,557779702593912832,5,10,6,7.23483658710687,59220577,17939037
"14996",557916634183393280,557912354567229440,557912354567229440,1,8,6,10.9349292476923,307869614,17939037
"14997",557933049590317056,557915545002344448,557779702593912832,6,10,15,7.45020499654573,59220577,17939037
"14998",557933173955624960,557933049590317056,557779702593912832,7,10,22,6.28438642598364,59220577,17939037
"14999",557933869744537600,557933173955624960,557779702593912832,8,10,14,6.70447085275606,59220577,17939037
"15000",557935075854389248,9218868437227407266,557935075854389248,0,5,28,11.5097997416841,231804507,17939037
"15001",557935479925248000,557935075854389248,557935075854389248,1,5,30,8.46600710429414,231804507,17939037
"15002",557935515425832960,557917805124018176,557912354567229440,3,4,17,8.461033268343,2225817989,17939037
"15003",557935872864440320,557935479925248000,557935075854389248,2,5,27,8.87030306463176,231804507,17939037
"15004",557936167497515008,557935872864440320,557935075854389248,3,5,28,7.5639970174596,231804507,17939037
"15005",557937077304958976,557933869744537600,557779702593912832,9,10,22,9.05378744131028,59220577,17939037
"15006",557937079515373568,9218868437227407266,557937079515373568,0,4,23,7.34833866250714,282710228,17939037
"15007",557937476132954112,557937079515373568,557937079515373568,1,4,27,8.68768711097079,20990898,17939037
"15008",557938297922932736,557937476132954112,557937079515373568,2,4,16,9.81705559626809,282710228,17939037
"15009",557939050909564928,557936167497515008,557935075854389248,4,5,21,9.06609188205049,231804507,17939037
"15010",557939381181636608,557939050909564928,557935075854389248,5,5,24,8.31890880336348,231804507,17939037
"15011",557943334329913344,557938297922932736,557937079515373568,3,4,11,6.25141613270546,20990898,17939037
"15012",557957159884189696,557943334329913344,557937079515373568,4,4,12,7.03793125540046,282710228,17939037
"15013",557961107017838592,557937077304958976,557779702593912832,10,10,12,6.71962155012405,59220577,17939037
"15014",557983120478056448,557758444128960512,553149864193048576,21,47,26,7.45100499781799,59220577,17939037
"15015",558009211637207040,557917805124018176,557912354567229440,3,8,11,11.7922575210509,601787704,17939037
"15016",558040311734501376,558009211637207040,557912354567229440,4,4,8,7.98631991061143,307869614,17939037
"15017",558040506576678912,558009211637207040,557912354567229440,4,8,18,10.2243152694696,307869614,17939037
"15018",558041240516976640,557935515425832960,557912354567229440,4,4,21,8.19115300517246,307869614,17939037
"15019",558041511758422016,558040506576678912,557912354567229440,5,8,5,8.99833091873531,601787704,17939037
"15020",558041752377249792,558041511758422016,557912354567229440,6,8,15,9.02022715282632,307869614,17939037
"15021",558042178501771264,558041752377249792,557912354567229440,7,7,22,7.10789706166461,601787704,17939037
"15022",558042305811447808,558041752377249792,557912354567229440,7,7,8,8.5381501233249,601787704,17939037
"15023",558083790854422528,558041752377249792,557912354567229440,7,8,12,6.95150620265746,32365704,17939037
"15024",558089267474595840,557915291448270848,557912354567229440,4,4,21,9.42531242948383,19237410,17939037
"15025",558168175955959808,557983120478056448,553149864193048576,22,47,27,11.5735903873578,59220577,17939037
"15026",558184389545582592,558083790854422528,557912354567229440,8,8,8,10.0905491327922,307869614,17939037
"15027",558184610677678080,558083790854422528,557912354567229440,8,8,22,7.48826594775622,307869614,17939037
"15028",558184635486986240,558083790854422528,557912354567229440,8,8,1,12.1014373494483,307869614,17939037
"15029",558184805553405952,558083790854422528,557912354567229440,8,8,19,8.67101024127845,307869614,17939037
"15030",558193516623712256,9218868437227407266,558193516623712256,0,4,22,10.0851006168696,192475841,17939037
"15031",558206625509814272,558193516623712256,558193516623712256,1,4,19,9.57416207336053,2179668426,17939037
"15032",558208987108478976,558206625509814272,558193516623712256,2,4,16,10.439394581933,14402371,17939037
"15033",558209236262735872,558208987108478976,558193516623712256,3,4,17,6.68085879773524,14402371,17939037
"15034",558264643412824064,558209236262735872,558193516623712256,4,4,20,6.86968637015332,2179668426,17939037
"15035",558292264871809024,557817714014973952,556818687056162816,9,11,15,11.3587555809926,59220577,17939037
"15036",558293285484363776,558292264871809024,556818687056162816,10,11,15,10.3326296214556,59220577,17939037
"15037",558293417424588800,558293285484363776,556818687056162816,11,11,13,9.23641608080517,59220577,17939037
"15038",558356371230711808,9218868437227407266,558356371230711808,0,4,19,9.42690627583154,220645885,17939037
"15039",558359558671040512,558356371230711808,558356371230711808,1,4,13,6.34789947299291,16073116,17939037
"15040",558360543288119296,558359558671040512,558356371230711808,2,4,21,11.710539562083,220645885,17939037
"15041",558374307244425216,558360543288119296,558356371230711808,3,4,16,7.69172258511312,16073116,17939037
"15042",558375034474221568,558374307244425216,558356371230711808,4,4,23,8.04817623198688,220645885,17939037
"15043",558381168778035200,9218868437227407266,558381168778035200,0,7,26,7.01063439845463,20474878,17939037
"15044",558381461758558208,558381168778035200,558381168778035200,1,7,18,6.07521813044426,27834920,17939037
"15045",558382427006308352,558381461758558208,558381168778035200,2,7,20,8.10355009275797,20474878,17939037
"15046",558382983955349504,558382427006308352,558381168778035200,3,7,37,6.22050989354885,27834920,17939037
"15047",558383178684321792,558382427006308352,558381168778035200,3,4,24,6.81305004048916,27834920,17939037
"15048",558383849110245376,558383178684321792,558381168778035200,4,4,27,8.71228968424088,20474878,17939037
"15049",558384058976452608,558382983955349504,558381168778035200,4,7,24,6.34107666258683,20474878,17939037
"15050",558384497373503488,558384058976452608,558381168778035200,5,7,35,7.02319989708933,27834920,17939037
"15051",558388073630023680,558384497373503488,558381168778035200,6,7,22,7.31625437487809,20474878,17939037
"15052",558390035448610816,558388073630023680,558381168778035200,7,7,22,7.15614376682803,27834920,17939037
"15053",558469459040800768,557917805124018176,557912354567229440,3,4,20,8.84159579578108,2509486749,17939037
"15054",558540631686250496,9218868437227407266,558540631686250496,0,4,6,8.01582759024119,613469003,17939037
"15055",558540894828519424,558540631686250496,558540631686250496,1,4,20,8.32191006108664,613469003,17939037
"15056",558541059723366400,558540894828519424,558540631686250496,2,4,27,6.853683827727,613469003,17939037
"15057",558541471306248192,558541059723366400,558540631686250496,3,4,28,7.27575204882853,613469003,17939037
"15058",558541679708610560,558541471306248192,558540631686250496,4,4,23,7.70955256918556,613469003,17939037
"15059",558593162143600640,558168175955959808,553149864193048576,23,47,29,9.09951350697244,59220577,17939037
"15060",558594112237359104,558593162143600640,553149864193048576,24,47,22,11.0641297248622,59220577,17939037
"15061",558595172746141696,558594112237359104,553149864193048576,25,47,32,8.50495401677511,59220577,17939037
"15062",558602719267926016,558469459040800768,557912354567229440,4,4,9,7.14984871416976,307869614,17939037
"15063",558619416112672768,557917805124018176,557912354567229440,3,4,25,9.18295543030928,2509486749,17939037
"15064",558621398256865280,558619416112672768,557912354567229440,4,4,26,6.16686404454178,307869614,17939037
"15065",558621467181846528,558619416112672768,557912354567229440,4,4,15,8.90031739271421,307869614,17939037
"15066",558621518146846720,557917805124018176,557912354567229440,3,7,17,8.47859976170758,2509486749,17939037
"15067",558621623449055232,558619416112672768,557912354567229440,4,4,29,8.08681560492918,307869614,17939037
"15068",558621785877676032,558619416112672768,557912354567229440,4,4,23,8.899057778175,307869614,17939037
"15069",558621930560172032,558619416112672768,557912354567229440,4,4,26,8.02919886781979,307869614,17939037
"15070",558621961690316800,558619416112672768,557912354567229440,4,4,3,9.44674008027981,307869614,17939037
"15071",558622116082647040,558621518146846720,557912354567229440,4,4,6,8.09274128704108,307869614,17939037
"15072",558622253433507840,558621518146846720,557912354567229440,4,4,15,8.23256003320827,307869614,17939037
"15073",558622424355586048,558621518146846720,557912354567229440,4,7,18,6.94319464021737,307869614,17939037
"15074",558623037059530752,558622424355586048,557912354567229440,5,7,24,7.20549026384113,2509486749,17939037
"15075",558623168722907136,558622424355586048,557912354567229440,5,5,5,8.95843091492937,2509486749,17939037
"15076",558624395208695808,558623037059530752,557912354567229440,6,6,22,7.13760598424789,307869614,17939037
"15077",558624430382120960,558623037059530752,557912354567229440,6,7,5,11.3715915319667,307869614,17939037
"15078",558624819307380736,558624430382120960,557912354567229440,7,7,4,6.29527670436987,2509486749,17939037
"15079",558624917256933376,558623037059530752,557912354567229440,6,6,10,6.13193102219649,307869614,17939037
"15080",558696713595023360,558692571128811520,558692571128811520,1,5,31,7.83815130790214,36126107,17939037
"15081",558705658447409152,558697303633297408,558692571128811520,3,5,9,5.37524452281044,36126107,17939037
"15082",558706265430319104,558705894016696320,558692571128811520,5,5,9,4.3474884972118,36126107,17939037
"15083",558883876185985024,558595172746141696,553149864193048576,26,47,25,7.24300256397762,59220577,17939037
"15084",558885381366505472,558883876185985024,553149864193048576,27,47,19,8.71279866236574,59220577,17939037
"15085",558886396652318720,558885381366505472,553149864193048576,28,47,28,7.61754827599309,59220577,17939037
"15086",558887872237809664,558886396652318720,553149864193048576,29,47,22,9.21114607669542,59220577,17939037
"15087",558889791148654592,558887872237809664,553149864193048576,30,47,28,7.48446041312882,59220577,17939037
"15088",558890502284533760,558889791148654592,553149864193048576,31,47,28,8.69068946092575,59220577,17939037
"15089",558891478412308480,558890502284533760,553149864193048576,32,47,30,8.70141736758467,59220577,17939037
"15090",558892273027395584,558891478412308480,553149864193048576,33,47,26,8.20157505446675,59220577,17939037
"15091",559034963702849536,9218868437227407266,559034963702849536,0,10,39,7.45093078956363,92241457,17939037
"15092",559037004189798400,559035331874676736,559034963702849536,2,10,25,8.82580788325506,613469003,17939037
"15093",559037502959677440,559037271132078080,559034963702849536,4,10,5,9.59801154565657,613469003,17939037
"15094",559037535918522368,559037271132078080,559034963702849536,4,4,9,6.84114287770257,613469003,17939037
"15095",559038430479654912,559037681955778560,559034963702849536,6,10,3,5.21597750944539,613469003,17939037
"15096",559039346628886528,559038430479654912,559034963702849536,7,10,6,12.7301261930153,613469003,17939037
"15097",559040307686551552,559037004189798400,559034963702849536,3,4,1,10.4618375186368,92241457,17939037
"15098",559040428138586112,559039322742329344,559034963702849536,8,8,11,7.86397560726968,613469003,17939037
"15099",559040432882343936,559037271132078080,559034963702849536,4,4,4,8.15121446764184,92241457,17939037
"15100",559040739615973376,559040307686551552,559034963702849536,4,4,3,8.19014073136449,613469003,17939037
"15101",559041002481410048,559039346628886528,559034963702849536,8,10,3,12.4163410065138,92241457,17939037
"15102",559041251069407232,559041002481410048,559034963702849536,9,10,20,6.8293929385271,613469003,17939037
"15103",559044641270820864,559041251069407232,559034963702849536,10,10,3,4.50101869593946,92241457,17939037
"15104",559044738993901568,9218868437227407266,559044738993901568,0,5,17,7.66022413761901,231804507,17939037
"15105",559045008905740288,559044738993901568,559044738993901568,1,5,28,7.93338379147224,231804507,17939037
"15106",559045373445275648,559045008905740288,559044738993901568,2,5,31,7.98535811198485,231804507,17939037
"15107",559045769832202240,559045373445275648,559044738993901568,3,5,26,10.137490715676,231804507,17939037
"15108",559045942389637120,559045769832202240,559044738993901568,4,5,11,8.48217468534481,231804507,17939037
"15109",559046643106856960,559045942389637120,559044738993901568,5,5,26,7.81578034258224,231804507,17939037
"15110",559047420357509120,559045942389637120,559044738993901568,5,5,30,7.68104861724243,231804507,17939037
"15111",559104169467183104,9218868437227407266,559104169467183104,0,5,23,9.71063426411374,309721260,17939037
